Category,Language,Aspect,Count,Negative,Neutral,Positive
Others,English,youtube,1,0,1,0
Others,English,your plans,1,0,1,0
Others,English,your chance,1,0,1,0
Others,English,you crunch,1,1,0,0
Others,English,workplaces,1,1,0,0
Others,English,working environment,1,0,0,1
Others,English,workers,1,0,0,1
Others,English,work life,1,1,0,0
Others,English,work conditions,1,1,0,0
Others,English,wordpress,1,0,0,1
Others,English,word,1,0,1,0
Others,English,william klinger,1,0,1,0
Others,English,who,1,0,1,0
Others,English,website,1,1,0,0
Others,English,the for,1,0,0,1
Others,English,the costs,1,1,0,0
Others,English,the,1,1,0,0
Others,English,that,1,1,0,0
Others,English,stay,1,0,0,1
Others,English,standards,1,0,0,1
Others,English,staffs,1,0,0,1
Others,English,special,1,0,1,0
Others,English,origins,1,0,1,0
Others,English,speakers,1,0,0,1
Others,English,song,1,0,1,0
Others,English,solidarity jan,1,0,0,1
Others,English,software,1,0,1,0
Others,English,situation,1,1,0,0
Others,English,sign,1,1,0,0
Others,English,side,1,1,0,0
Others,English,shelf,1,0,1,0
Others,English,session,1,0,0,1
Others,English,served,1,0,1,0
Others,English,stop,1,1,0,0
Others,English,student,1,0,0,1
Others,English,students,1,1,0,0
Others,English,teaching positions,1,1,0,0
Others,English,terms,1,1,0,0
Others,English,term career prospects,1,1,0,0
Others,English,tent,1,0,1,0
Others,English,template,1,0,0,1
Others,English,teams,1,1,0,0
Others,English,team,1,0,0,1
Others,English,teachers,1,0,0,1
Others,English,suhrkamp,1,0,0,1
Others,English,tasks,1,1,0,0
Others,English,table,1,0,1,0
Others,English,swim,1,0,1,0
Others,English,survival mode,1,0,1,0
Others,English,support,1,0,1,0
Others,English,super,1,0,1,0
Others,English,our,1,0,1,0
Others,English,meat,1,0,0,1
Others,English,origin,1,0,1,0
Others,English,crust,1,0,1,0
Others,English,departments,1,1,0,0
Others,English,debates,1,1,0,0
Others,English,debate,1,0,0,1
Others,English,days,1,0,1,0
Others,English,day,1,0,0,1
Others,English,data,1,0,0,1
Others,English,csu,1,1,0,0
Others,English,creative mode,1,0,0,1
Others,English,designs,1,0,0,1
Others,English,courses with,1,0,0,1
Others,English,course,1,0,1,0
Others,English,cost of living,1,0,1,0
Others,English,content,1,0,0,1
Others,English,construction,1,0,1,0
Others,English,connections,1,0,0,1
Others,English,connecting,1,1,0,0
Others,English,description,1,1,0,0
Others,English,details,1,0,0,1
Others,English,evening,1,0,1,0
Others,English,ecrs,1,1,0,0
Others,English,engineer,1,1,0,0
Others,English,employment,1,0,1,0
Others,English,employers,1,0,0,1
Others,English,employee,1,0,0,1
Others,English,embarrassment,1,1,0,0
Others,English,elena,1,0,0,1
Others,English,eichhorn,1,0,1,0
Others,English,dr keller,1,0,1,0
Others,English,development,1,0,0,1
Others,English,dr ana ivasiuc,1,0,1,0
Others,English,dr,1,0,0,1
Others,English,do,1,0,1,0
Others,English,dispute,1,0,1,0
Others,English,discussions,1,1,0,0
Others,English,discussion,1,1,0,0
Others,English,diligence,1,0,0,1
Others,English,conferences,1,0,0,1
Others,English,conference,1,1,0,0
Others,English,concept,1,0,0,1
Others,English,anton,1,0,0,1
Others,English,article,1,0,0,1
Others,English,art,1,0,0,1
Others,English,arrow,1,0,1,0
Others,English,area,1,1,0,0
Others,English,applies,1,1,0,0
Others,English,applications,1,0,1,0
Others,English,application,1,0,1,0
Others,English,answers,1,1,0,0
Others,English,community,1,0,0,1
Others,English,anja,1,0,1,0
Others,English,angela merkel,1,0,1,0
Others,English,analysis people,1,1,0,0
Others,English,alina,1,0,1,0
Others,English,air conditioning,1,0,0,1
Others,English,again,1,0,0,1
Others,English,academic positions,1,1,0,0
Others,English,artist,1,1,0,0
Others,English,australia,1,0,1,0
Others,English,austria what,1,1,0,0
Others,English,bag,1,1,0,0
Others,English,climate goal,1,0,1,0
Others,English,choice,1,0,0,1
Others,English,cdu,1,0,0,1
Others,English,carl schmitt,1,0,1,0
Others,English,carefully,1,0,0,1
Others,English,canon,1,0,1,0
Others,English,building,1,1,0,0
Others,English,buch,1,0,0,1
Others,English,britney spears,1,0,1,0
Others,English,break,1,0,0,1
Others,English,bosses,1,1,0,0
Others,English,books,1,0,0,1
Others,English,better working conditions,1,1,0,0
Others,English,better future,1,0,0,1
Others,English,barcamp,1,0,0,1
Others,English,eu,1,0,1,0
Others,English,everyone,1,0,0,1
Others,English,only private space,1,0,1,0
Others,English,level,1,0,0,1
Others,English,martin,1,0,1,0
Others,English,marc,1,0,0,1
Others,English,manifesto,1,0,1,0
Others,English,low pay,1,1,0,0
Others,English,load,1,1,0,0
Others,English,links,1,0,0,1
Others,English,link below,1,1,0,0
Others,English,learning environment,1,0,0,1
Others,English,material,1,1,0,0
Others,English,learn,1,0,1,0
Others,English,launch th,1,0,1,0
Others,English,landscape,1,0,0,1
Others,English,lab,1,1,0,0
Others,English,kristin eichhorn,1,0,1,0
Others,English,kids,1,1,0,0
Others,English,join,1,0,1,0
Others,English,match,1,0,0,1
Others,English,materials,1,0,1,0
Others,English,fact,1,1,0,0
Others,English,news,1,1,0,0
Others,English,on twitter,1,0,1,0
Others,English,of staff,1,1,0,0
Others,English,of oliver,1,0,1,0
Others,English,not,1,1,0,0
Others,English,nick,1,0,1,0
Others,English,nice,1,0,0,1
Others,English,newsletter,1,0,1,0
Others,English,new design by,1,0,0,1
Others,English,max,1,0,1,0
Others,English,network,1,0,0,1
Others,English,need job security,1,1,0,0
Others,English,musical,1,0,0,1
Others,English,mushrooms experience,1,0,1,0
Others,English,moon,1,0,1,0
Others,English,memory,1,1,0,0
Others,English,about,1,0,1,0
Others,English,job description,1,1,0,0
Others,English,jean yves,1,0,0,1
Others,English,israel,1,1,0,0
Others,English,german academia,1,0,0,1
Others,English,graphics,1,0,0,1
Others,English,grant,1,1,0,0
Others,English,grafik,1,1,0,0
Others,English,graduate school of history,1,0,1,0
Others,English,government,1,0,1,0
Others,English,girls,1,0,1,0
Others,English,get,1,0,1,0
Others,English,german,1,1,0,0
Others,English,interunion,1,0,0,1
Others,English,gaming,1,0,1,0
Others,English,fundings,1,1,0,0
Others,English,freya gassmann,1,0,1,0
Others,English,forum,1,0,0,1
Others,English,fiverr,1,0,1,0
Others,English,feelings,1,0,1,0
Others,English,feedback,1,0,1,0
Others,English,gustav seibt,1,0,1,0
Others,English,guy,1,1,0,0
Others,English,hans,1,1,0,0
Others,English,hat,1,0,1,0
Others,English,interns,1,1,0,0
Others,English,institutes,1,1,0,0
Others,English,institut,1,0,0,1
Others,English,instagram,1,0,1,0
Others,English,information,1,0,0,1
Others,English,implementation,1,1,0,0
Others,English,iggy,1,1,0,0
Others,English,idea,1,0,1,0
Others,English,i,1,0,1,0
Others,English,hydraulic fluid,1,1,0,0
Others,English,humor,1,0,0,1
Others,English,hourly,1,0,1,0
Others,English,hot,1,0,1,0
Others,English,history,1,0,1,0
Others,English,health,1,0,1,0
Others,English,zu anja,1,1,0,0
Others,German,system,106,92,8,6
Others,German,wissenschaft,82,51,16,15
Others,German,arbeitsbedingungen,81,60,0,21
Others,German,stelle,76,54,15,7
Others,German,job,59,22,27,10
Others,German,politik,58,38,15,5
Others,German,lehre,57,39,4,14
Others,German,geld,55,40,11,4
Others,German,situation,54,36,16,2
Others,German,video,51,25,18,8
Others,German,stellen,50,45,4,1
Others,German,hanna,42,20,16,6
Others,German,thread,38,2,8,28
Others,German,reform,37,20,8,9
Others,German,personal,36,21,5,10
Others,German,debatte,36,22,12,2
Others,German,thema,32,11,18,3
Others,German,promotion,31,16,12,3
Others,German,leute,31,19,7,5
Others,German,ministerin,30,26,3,1
Others,German,hochschulen,30,23,2,5
Others,German,arbeit,29,13,3,13
Others,German,professor,27,18,6,3
Others,German,wissenschaftler,25,16,6,3
Others,German,mitarbeiter,24,18,2,4
Others,German,türchen,24,23,0,1
Others,German,artikel,23,5,8,10
Others,German,diskussion,22,7,8,7
Others,German,lage,22,19,3,0
Others,German,punkt,21,7,10,4
Others,German,bezahlung,21,16,3,2
Others,German,grundfinanzierung,19,16,1,2
Others,German,verträge,19,18,1,0
Others,German,bedingungen,18,15,1,2
Others,German,jobs,18,12,2,4
Others,German,weg,18,10,6,2
Others,German,bildung,18,10,0,8
Others,German,leben,18,7,10,1
Others,German,studium,18,10,4,4
Others,German,finanzierung,17,15,2,0
Others,German,zeit,17,8,7,2
Others,German,menschen,16,13,0,3
Others,German,programm,16,7,4,5
Others,German,twitter,15,4,10,1
Others,German,prof,15,10,3,2
Others,German,projekt,15,9,3,3
Others,German,position,14,10,1,3
Others,German,betrieb,14,12,1,1
Others,German,vertrag,14,11,3,0
Others,German,professur,14,9,5,0
Others,German,unis,14,12,1,1
Others,German,mittelbau,14,9,5,0
Others,German,interview,13,1,7,5
Others,German,gehalt,13,8,1,4
Others,German,universität,13,10,1,2
Others,German,wissenschaftlerinnen,13,9,1,3
Others,German,beitrag,13,3,2,8
Others,German,text,12,4,2,6
Others,German,überstunden,12,10,2,0
Others,German,karriere,12,10,2,0
Others,German,verwaltung,12,9,0,3
Others,German,argumente,12,8,1,3
Others,German,verantwortung,11,6,4,1
Others,German,hannas,11,5,3,3
Others,German,bund,11,6,3,2
Others,German,arbeitgeber,11,10,0,1
Others,German,frage,11,4,5,2
Others,German,studierenden,11,6,3,2
Others,German,preis,11,8,2,1
Others,German,präsidentin,11,5,5,1
Others,German,beschäftigten,11,5,5,1
Others,German,professuren,11,10,1,0
Others,German,wissenschaftler innen,10,6,2,2
Others,German,idee,10,5,1,4
Others,German,tarifvertrag,10,6,1,3
Others,German,kommentar,10,8,2,0
Others,German,platz,10,3,6,1
Others,German,kunst,10,3,6,1
Others,German,uni,9,6,1,2
Others,German,themen,9,2,4,3
Others,German,institutionen,9,9,0,0
Others,German,statement,9,4,3,2
Others,German,zukunft,9,2,6,1
Others,German,strukturen,9,7,1,1
Others,German,rektor,9,2,7,0
Others,German,aktion,9,1,5,3
Others,German,nachwuchs,9,5,4,0
Others,German,universitäten,9,8,0,1
Others,German,dienst,9,6,3,0
Others,German,bedarf,9,9,0,0
Others,German,familie,9,4,5,0
Others,German,panel,9,2,1,6
Others,German,ministerium,9,9,0,0
Others,German,vortrag,8,0,3,5
Others,German,umgang,8,5,0,3
Others,German,systems,8,7,0,1
Others,German,buch,8,0,3,5
Others,German,tag,8,2,4,2
Others,German,veranstaltung,8,0,5,3
Others,German,kommunikation,8,6,0,2
Others,German,arbeitsverhältnisse,8,7,0,1
Others,German,senat,8,5,2,1
Others,German,personalstruktur,8,7,1,0
Others,German,arbeiten,8,5,3,0
Others,German,argument,8,6,2,0
Others,German,problem,8,8,0,0
Others,German,seminar,8,3,3,2
Others,German,gesetz,8,6,0,2
Others,German,forschung,8,6,0,2
Others,German,personals,7,6,0,1
Others,German,projekte,7,3,2,2
Others,German,website,7,2,5,0
Others,German,option,7,3,2,2
Others,German,seminare,7,5,1,1
Others,German,personen,7,3,2,2
Others,German,fragen,7,3,0,4
Others,German,staat,7,7,0,0
Others,German,person,7,5,0,2
Others,German,semester,7,2,4,1
Others,German,bereich,7,4,1,2
Others,German,sache,7,4,2,1
Others,German,profs,7,7,0,0
Others,German,demo,7,0,6,1
Others,German,umfrage,7,1,5,1
Others,German,chef,7,4,0,3
Others,German,kosten,7,6,1,0
Others,German,teil,7,1,4,2
Others,German,studie,7,2,4,1
Others,German,mitglieder,7,2,3,2
Others,German,stipendien,7,7,0,0
Others,German,chefin,7,4,0,3
Others,German,kolleg,7,2,4,1
Others,German,umfeld,7,3,1,3
Others,German,perspektiven,7,2,1,4
Others,German,anteil,7,4,1,2
Others,German,frau,6,5,1,0
Others,German,grund,6,1,4,1
Others,German,essen,6,2,3,1
Others,German,rektorin,6,3,3,0
Others,German,aussage,6,6,0,0
Others,German,student,6,2,3,1
Others,German,bild,6,3,3,0
Others,German,podcast,6,0,5,1
Others,German,herr,6,2,4,0
Others,German,vorstand,6,2,4,0
Others,German,treffen,6,0,4,2
Others,German,berufswege,6,2,0,4
Others,German,beschäftigte,6,6,0,0
Others,German,kurse,6,2,3,1
Others,German,daueraufgaben,6,2,2,2
Others,German,dialog,6,0,3,3
Others,German,vorträge,6,3,0,3
Others,German,deutschland,6,3,1,2
Others,German,aufgaben,6,3,2,1
Others,German,beschäftigungsbedingungen,6,4,0,2
Others,German,tutor,6,3,3,0
Others,German,aspekt,6,4,1,1
Others,German,wissenschaftssystem,6,4,0,2
Others,German,anja karliczek,6,3,3,0
Others,German,innovation,6,4,1,1
Others,German,videos,6,2,2,2
Others,German,lehrende,6,4,0,2
Others,German,cdu,6,3,2,1
Others,German,personalversammlung,6,0,5,1
Others,German,carolin wagner,6,1,5,0
Others,German,rede,6,2,4,0
Others,German,befristungen,6,6,0,0
Others,German,druck,6,5,0,1
Others,German,peter,6,2,4,0
Others,German,petition,6,1,3,2
Others,German,technik,5,1,2,2
Others,German,konferenz,5,0,4,1
Others,German,freizeit,5,2,3,0
Others,German,motivation,5,3,1,1
Others,German,spd,5,5,0,0
Others,German,beschäftigung,5,5,0,0
Others,German,ausbildung,5,3,1,1
Others,German,löhne,5,4,0,1
Others,German,macht,5,3,1,1
Others,German,begriff,5,5,0,0
Others,German,beruf,5,4,0,1
Others,German,in,5,1,4,0
Others,German,hrk,5,5,0,0
Others,German,kritik,5,5,0,0
Others,German,bericht,5,1,3,1
Others,German,austausch,5,1,1,3
Others,German,erklärung,5,0,3,2
Others,German,leuten,5,4,1,0
Others,German,gelegenheit,5,0,1,4
Others,German,juni,5,0,4,1
Others,German,modell,5,3,1,1
Others,German,uhr,5,0,4,1
Others,German,hamburg,5,0,3,2
Others,German,perspektive,5,2,1,2
Others,German,kinder,5,5,0,0
Others,German,lehrer,5,3,0,2
Others,German,satz,5,4,1,0
Others,German,jahre,5,2,3,0
Others,German,präsident,5,1,4,0
Others,German,personalstrukturen,5,5,0,0
Others,German,personalrat,5,3,2,0
Others,German,andreas keller,5,1,4,0
Others,German,wertschätzung,5,2,0,3
Others,German,chancen,5,2,0,3
Others,German,corona,5,2,3,0
Others,German,leitung,5,4,0,1
Others,German,wettbewerb,5,2,1,2
Others,German,professoren,5,5,0,0
Others,German,bmbf,5,4,1,0
Others,German,strategie,5,3,1,1
Others,German,kodex,5,5,0,0
Others,German,kind,5,1,3,1
Others,German,stand,5,1,4,0
Others,German,minister,5,4,1,0
Others,German,arbeitnehmer,5,3,1,1
Others,German,institution,5,4,1,0
Others,German,dauerstellen,5,4,0,1
Others,German,wort,5,4,1,0
Others,German,raum,5,1,2,2
Others,German,professorin,5,4,1,0
Others,German,titel,5,4,1,0
Others,German,ergebnisse,4,1,2,1
Others,German,eltern,4,2,0,2
Others,German,beispiel,4,0,2,2
Others,German,luft,4,2,2,0
Others,German,praxis,4,2,1,1
Others,German,befristungspraxis,4,4,0,0
Others,German,verträgen,4,4,0,0
Others,German,kampf,4,0,2,2
Others,German,chance,4,2,2,0
Others,German,logik,4,3,0,1
Others,German,formular,4,4,0,0
Others,German,postdocs,4,3,0,1
Others,German,stress,4,4,0,0
Others,German,blog,4,0,4,0
Others,German,programme,4,2,1,1
Others,German,lehrenden,4,2,0,2
Others,German,kolleg innen,4,1,0,3
Others,German,beschäftigungsverhältnisse,4,4,0,0
Others,German,die,4,1,3,0
Others,German,bundesregierung,4,1,3,0
Others,German,personalmodelle,4,2,1,1
Others,German,spiel,4,1,1,2
Others,German,verhältnisse,4,2,1,1
Others,German,kurs,4,2,0,2
Others,German,lektorinnen,4,0,0,4
Others,German,trend,4,1,3,0
Others,German,termin,4,0,4,0
Others,German,livestream,4,0,3,1
Others,German,doktorand,4,2,1,1
Others,German,klausuren,4,4,0,0
Others,German,finanzminister,4,1,2,1
Others,German,verdi,4,1,3,0
Others,German,kita,4,2,2,0
Others,German,tv,4,2,1,1
Others,German,forscher,4,3,0,1
Others,German,karliczek,4,4,0,0
Others,German,jahr,4,1,1,2
Others,German,service,4,0,3,1
Others,German,instrument,4,2,0,2
Others,German,mailingliste,4,0,0,4
Others,German,argumentation,4,4,0,0
Others,German,antwort,4,3,1,0
Others,German,rente,4,1,3,0
Others,German,generation,4,1,3,0
Others,German,musik,4,1,2,1
Others,German,angestellte,4,3,0,1
Others,German,antrag,4,0,2,2
Others,German,innen,4,3,0,1
Others,German,geschichte,4,1,3,0
Others,German,ziele,4,1,2,1
Others,German,rolle,4,1,3,0
Others,German,anja,4,3,1,0
Others,German,promovierende,4,2,1,1
Others,German,gesellschaft,4,1,2,1
Others,German,input,4,1,2,1
Others,German,juli,4,0,2,2
Others,German,gespräch,4,0,1,3
Others,German,hochschule,4,2,1,1
Others,German,mittel,4,3,0,1
Others,German,zum,4,2,1,1
Others,German,zeichen,4,1,0,3
Others,German,hilfskräfte,4,0,2,2
Others,German,informations,4,0,0,4
Others,German,wert,4,2,2,0
Others,German,workshop,4,0,3,1
Others,German,kalender,4,0,3,1
Others,German,band,4,1,3,0
Others,German,infrastruktur,4,2,1,1
Others,German,amp,4,0,2,2
Others,German,interesse,4,1,2,1
Others,German,gesetzgeber,4,4,0,0
Others,German,hobby,4,1,3,0
Others,German,hochschulleitungen,4,3,0,1
Others,German,mit,4,1,1,2
Others,German,punkte,3,2,1,0
Others,German,anstellung,3,2,1,0
Others,German,status,3,2,1,0
Others,German,wissenschaftsbetrieb,3,2,0,1
Others,German,lehrstühle,3,3,0,0
Others,German,teilzeit,3,3,0,0
Others,German,lehrer innen,3,3,0,0
Others,German,instagram,3,0,3,0
Others,German,wer,3,1,2,0
Others,German,anstellungsbedingungen,3,2,1,0
Others,German,roman,3,0,3,0
Others,German,institut,3,3,0,0
Others,German,regel,3,2,1,0
Others,German,diskussionen,3,1,0,2
Others,German,union,3,1,1,1
Others,German,sagt,3,2,1,0
Others,German,standard,3,2,1,0
Others,German,akademiker,3,2,0,1
Others,German,branche,3,2,1,0
Others,German,risiko,3,2,1,0
Others,German,budget,3,2,0,1
Others,German,wissenschaftlern,3,1,2,0
Others,German,sinn,3,3,0,0
Others,German,struktur,3,3,0,0
Others,German,debatten,3,3,0,0
Others,German,zeitverträge,3,3,0,0
Others,German,regelung,3,3,0,0
Others,German,ampel,3,1,2,0
Others,German,inhalt,3,3,0,0
Others,German,infostand,3,0,3,0
Others,German,plattform,3,1,1,1
Others,German,story,3,1,2,0
Others,German,wohnraum,3,1,2,0
Others,German,land,3,2,1,0
Others,German,reise,3,2,0,1
Others,German,laden,3,2,1,0
Others,German,worte,3,2,1,0
Others,German,zahl,3,3,0,0
Others,German,regierung,3,2,1,0
Others,German,klima,3,2,1,0
Others,German,andrea kübler,3,0,2,1
Others,German,problems,3,3,0,0
Others,German,gremien,3,2,1,0
Others,German,tätigkeit,3,2,1,0
Others,German,via,3,2,1,0
Others,German,hashtag,3,2,0,1
Others,German,lehren,3,2,0,1
Others,German,nacht,3,1,2,0
Others,German,ressourcen,3,3,0,0
Others,German,anmelden,3,0,3,0
Others,German,qualifizierung,3,2,0,1
Others,German,wissenschaftszeitvertragsgesetz,3,3,0,0
Others,German,ministerien,3,3,0,0
Others,German,angestellten,3,3,0,0
Others,German,differenz,3,3,0,0
Others,German,kolumne,3,1,1,1
Others,German,ziel,3,1,2,0
Others,German,minijobs,3,3,0,0
Others,German,agenda,3,0,3,0
Others,German,hintergrund,3,1,2,0
Others,German,freiraum,3,0,2,1
Others,German,stunde,3,2,0,1
Others,German,partei,3,2,1,0
Others,German,personalentwicklung,3,2,0,1
Others,German,zustand,3,1,1,1
Others,German,aufruf,3,1,1,1
Others,German,aufgabe,3,2,1,0
Others,German,freiheit,3,0,0,3
Others,German,ort,3,2,0,1
Others,German,studierende,3,3,0,0
Others,German,lied,3,1,1,1
Others,German,besetzung,3,1,2,0
Others,German,account,3,1,2,0
Others,German,frauen,3,3,0,0
Others,German,industrie,3,3,0,0
Others,German,academia,3,2,1,0
Others,German,markt,3,3,0,0
Others,German,beschreibung,3,0,2,1
Others,German,eine,3,2,1,0
Others,German,zustände,3,3,0,0
Others,German,engagement,3,0,0,3
Others,German,link,3,0,3,0
Others,German,bei,3,3,0,0
Others,German,tarifverhandlungen,3,2,0,1
Others,German,frist,3,3,0,0
Others,German,tarifauftakt,3,0,3,0
Others,German,ausschuss,3,0,2,1
Others,German,paragraf,3,1,0,2
Others,German,sommer,3,0,3,0
Others,German,september,3,0,3,0
Others,German,gelder,3,3,0,0
Others,German,lohn,3,3,0,0
Others,German,begriffe,3,3,0,0
Others,German,material,3,1,2,0
Others,German,erklärvideo,3,2,0,1
Others,German,arbeitszeiten,3,1,1,1
Others,German,konflikt,3,3,0,0
Others,German,grafik,3,0,2,1
Others,German,information,3,2,0,1
Others,German,dozierenden,3,3,0,0
Others,German,ag,3,3,0,0
Others,German,sven lewandowski,3,0,1,2
Others,German,arbeitsvertrag,3,1,1,1
Others,German,urlaub,3,0,3,0
Others,German,personalpolitik,3,3,0,0
Others,German,befristung,3,3,0,0
Others,German,arbeitsverträge,3,3,0,0
Others,German,im,3,2,1,0
Others,German,gleichstellung,3,1,1,1
Others,German,von,3,1,1,1
Others,German,impact,3,2,1,0
Others,German,spiegel,3,0,3,0
Others,German,personalkategorien,3,2,1,0
Others,German,gewerkschaft,3,0,2,1
Others,German,forum,3,0,2,1
Others,German,tagung,3,0,3,0
Others,German,moment,3,1,1,1
Others,German,veranstaltungen,3,1,1,1
Others,German,schulen,3,2,0,1
Others,German,organisationen,3,2,0,1
Others,German,befristungsquote,3,3,0,0
Others,German,organisation,3,0,0,3
Others,German,recht,2,1,1,0
Others,German,recherche,2,1,0,1
Others,German,presse,2,0,2,0
Others,German,fachleute,2,2,0,0
Others,German,konferenzen,2,2,0,0
Others,German,infos,2,1,0,1
Others,German,kollegin,2,0,0,2
Others,German,stunden,2,1,1,0
Others,German,streik,2,0,2,0
Others,German,konditionen,2,1,0,1
Others,German,etat,2,2,0,0
Others,German,studiums,2,1,0,1
Others,German,hörsaal,2,0,2,0
Others,German,hinweis,2,0,0,2
Others,German,studien,2,1,0,1
Others,German,euro,2,0,1,1
Others,German,studienbedingungen,2,1,0,1
Others,German,studentin,2,2,0,0
Others,German,event,2,0,0,2
Others,German,informationsveranstaltung,2,0,2,0
Others,German,prekarität,2,2,0,0
Others,German,studenten,2,2,0,0
Others,German,experiment,2,0,2,0
Others,German,expert innen,2,0,0,2
Others,German,hochschullandschaft,2,0,0,2
Others,German,quote,2,2,0,0
Others,German,referent,2,1,1,0
Others,German,radio,2,0,0,2
Others,German,fach,2,0,1,1
Others,German,eu,2,0,2,0
Others,German,fachbereich,2,2,0,0
Others,German,hochschulgesetz,2,0,2,0
Others,German,rahmenbedingungen,2,1,0,1
Others,German,rechtsberatung,2,0,2,0
Others,German,entscheidung,2,2,0,0
Others,German,regellaufzeit,2,0,2,0
Others,German,fachkräfte,2,0,0,2
Others,German,entlohnung,2,0,1,1
Others,German,erfahrungen,2,1,0,1
Others,German,revolution,2,0,1,1
Others,German,fall,2,1,1,0
Others,German,science,2,1,1,0
Others,German,sektor,2,2,0,0
Others,German,sekt,2,2,0,0
Others,German,kathrin,2,0,0,2
Others,German,seiten,2,2,0,0
Others,German,kathrin meißner,2,0,2,0
Others,German,gesetzes,2,1,1,0
Others,German,frauenbeauftragte,2,1,0,1
Others,German,gestaltungsspielräume,2,2,0,0
Others,German,gew,2,1,0,1
Others,German,selektion,2,2,0,0
Others,German,foto,2,0,2,0
Others,German,promovierenden,2,0,1,1
Others,German,sport,2,1,0,1
Others,German,spruch,2,2,0,0
Others,German,schule,2,1,0,1
Others,German,professor jahn,2,1,1,0
Others,German,protest,2,0,2,0
Others,German,jeanne,2,0,1,1
Others,German,selbstzweck,2,2,0,0
Others,German,karrierewege,2,1,0,1
Others,German,hierarchien,2,2,0,0
Others,German,gebiet,2,2,0,0
Others,German,sind,2,0,0,2
Others,German,projekten,2,2,0,0
Others,German,sie,2,1,1,0
Others,German,kanal,2,1,1,0
Others,German,für,2,0,0,2
Others,German,sicherheit,2,0,0,2
Others,German,show,2,1,1,0
Others,German,kapital,2,2,0,0
Others,German,kai,2,0,1,1
Others,German,semestern,2,2,0,0
Others,German,kaffee,2,0,2,0
Others,German,fächer,2,2,0,0
Others,German,services,2,1,0,1
Others,German,solidarität,2,0,0,2
Others,German,funktion,2,1,1,0
Others,German,geldes,2,2,0,0
Others,German,geldgeber,2,2,0,0
Others,German,sendung,2,0,1,1
Others,German,staatssekretär,2,0,1,1
Others,German,professor innen,2,2,0,0
Others,German,forschende,2,2,0,0
Others,German,inhalte,2,1,0,1
Others,German,probleme,2,1,1,0
Others,German,reminder,2,0,2,0
Others,German,finanzierungsformen,2,2,0,0
Others,German,klassiker,2,1,0,1
Others,German,initiative,2,0,0,2
Others,German,privilegien,2,0,1,1
Others,German,stifte,2,2,0,0
Others,German,herbst,2,0,1,1
Others,German,stimme,2,1,1,0
Others,German,jahren,2,1,1,0
Others,German,prinzipien,2,1,1,0
Others,German,feld,2,2,0,0
Others,German,prinzip,2,0,2,0
Others,German,feed,2,0,2,0
Others,German,februar,2,0,2,0
Others,German,stipendium,2,1,0,1
Others,German,faz,2,1,1,0
Others,German,reinhard jahn,2,2,0,0
Others,German,stellenangebote,2,1,0,1
Others,German,resolution,2,0,1,1
Others,German,innovationsstandort,2,0,0,2
Others,German,respekt,2,1,0,1
Others,German,formulare,2,2,0,0
Others,German,scheiße,2,2,0,0
Others,German,prüfungen,2,2,0,0
Others,German,publikum,2,1,1,0
Others,German,grundsätze,2,2,0,0
Others,German,gründe,2,2,0,0
Others,German,grüße,2,1,0,1
Others,German,haben,2,1,1,0
Others,German,format,2,1,1,0
Others,German,habil,2,1,1,0
Others,German,s,2,0,1,1
Others,German,haltung,2,2,0,0
Others,German,statements,2,1,1,0
Others,German,folgen,2,1,1,0
Others,German,status quo,2,2,0,0
Others,German,produkte,2,2,0,0
Others,German,hat,2,1,1,0
Others,German,einstellung,2,0,1,1
Others,German,lebensmittel,2,2,0,0
Others,German,angebot,2,1,0,1
Others,German,lektor,2,1,1,0
Others,German,paper,2,1,0,1
Others,German,leistung,2,2,0,0
Others,German,unterschriften,2,0,2,0
Others,German,arbeitsagentur,2,2,0,0
Others,German,bildschirm,2,1,1,0
Others,German,bilder,2,0,1,1
Others,German,marc,2,0,1,1
Others,German,vorsitzender,2,0,2,0
Others,German,woche,2,0,1,1
Others,German,unternehmen,2,1,0,1
Others,German,lernen,2,1,0,1
Others,German,arbeits und lebensbedingungen,2,2,0,0
Others,German,vorschläge,2,2,0,0
Others,German,ausgabe,2,0,1,1
Others,German,wisszeitvg,2,1,0,1
Others,German,anja steinbeck,2,0,2,0
Others,German,betreuung,2,2,0,0
Others,German,mann,2,2,0,0
Others,German,wohnung,2,0,2,0
Others,German,unsinn,2,2,0,0
Others,German,betreuer,2,2,0,0
Others,German,aufwand,2,2,0,0
Others,German,coaching,2,0,2,0
Others,German,alternative,2,0,1,1
Others,German,workshops,2,0,0,2
Others,German,mist,2,2,0,0
Others,German,carearbeit,2,1,0,1
Others,German,campus,2,1,0,1
Others,German,tätigkeiten,2,1,0,1
Others,German,tönen,2,0,1,1
Others,German,bundes,2,0,1,1
Others,German,lehrstuhl,2,1,1,0
Others,German,umgebung,2,2,0,0
Others,German,britta ohm,2,0,2,0
Others,German,umsetzung,2,1,0,1
Others,German,umstände,2,2,0,0
Others,German,lehrjahre,2,2,0,0
Others,German,an,2,1,0,1
Others,German,brauchen,2,0,1,1
Others,German,marketing,2,1,1,0
Others,German,nicolai,2,0,2,0
Others,German,aussagen,2,2,0,0
Others,German,pandemie,2,2,0,0
Others,German,parlament,2,1,1,0
Others,German,nina,2,0,2,0
Others,German,ausstattung,2,2,0,0
Others,German,norm,2,1,1,0
Others,German,michael,2,0,1,1
Others,German,arbeits bedingungen,2,2,0,0
